t,v_ref,w_ref,delta_ref,v_cmd,delta_cmd,v_meas,delta_meas,v_err,delta_err,clamped,vel_rate_limited,steer_rate_limited,fl,fr,rl,rr,steer_l,steer_r,heading,curvature,x,y
4.31000000,1.00000000,0.50000000,0.46364761,1.11449427,0.46673120,1.13535376,0.46673120,-0.13535376,-0.00308359,0,0,1,70.03713198,89.15682315,60.22610159,81.67571593,0.53568981,0.41257723,1.50769275,0.50386046,2.05774088,1.89521302
4.32000000,1.00000000,0.50000000,0.46364761,1.11384122,0.45873120,1.13463667,0.45873120,-0.13463667,0.00491641,0,0,1,69.82092667,88.62760365,60.40334689,81.41532192,0.52541056,0.40621591,1.51329992,0.49386951,2.05839289,1.90654063
4.33000000,1.00000000,0.50000000,0.46364761,1.11319231,0.46673120,1.13392186,0.46673120,-0.13392186,-0.00308359,0,0,1,69.95531450,89.05267003,60.15574538,81.58030225,0.53568981,0.41257723,1.51901690,0.50386046,2.05897977,1.91786465
4.34000000,1.00000000,0.50000000,0.46364761,1.11254751,0.45875244,1.13320938,0.45875244,-0.13320938,0.00489517,0,0,0,69.74028354,88.52591894,60.33262793,81.32132050,0.52543780,0.40623282,1.52461729,0.49389593,2.05950289,1.92918467
4.35000000,1.00000000,0.50000000,0.46364761,1.11190676,0.46675244,1.13249929,0.46675244,-0.13249929,-0.00310483,0,0,1,69.87500353,88.95110273,60.08570989,81.48665591,0.53571714,0.41259410,1.53032739,0.50388709,2.05996107,1.94050039
4.36000000,1.00000000,0.50000000,0.46364761,1.11127003,0.45875244,1.13179165,0.45875244,-0.13179165,0.00489517,0,0,1,69.66020434,88.42426916,60.26335106,81.22794339,0.52543780,0.40623282,1.53592076,0.49389593,2.06035571,1.95181142
4.37000000,1.00000000,0.50000000,0.46364761,1.11063727,0.46675244,1.13108651,0.46675244,-0.13108651,-0.00310483,0,0,1,69.79522557,88.84954514,60.01710860,81.39362065,0.53571714,0.41259410,1.54162371,0.50388709,2.06068563,1.96311747
4.38000000,1.00000000,0.50000000,0.46364761,1.11000845,0.45881708,1.13038390,0.45881708,-0.13038390,0.00483053,0,0,0,69.58249773,88.32769633,60.19323177,81.13743340,0.52552074,0.40628430,1.54721101,0.49397635,2.06095221,1.97441817
4.39000000,1.00000000,0.50000000,0.46364761,1.10938352,0.46681708,1.12968389,0.46681708,-0.12968389,-0.00316947,0,0,1,69.71788271,88.75311612,59.94764062,81.30345667,0.53580032,0.41264543,1.55290778,0.50396815,2.06115429,1.98571320
4.40000000,1.00000000,0.50000000,0.46364761,1.10876246,0.45881708,1.12898651,0.45881708,-0.12898651,0.00483053,0,0,1,69.50439105,88.22854808,60.12566459,81.04635626,0.52552074,0.40628430,1.55848816,0.49397635,2.06129324,1.99700221
4.41000000,1.00000000,0.50000000,0.46364761,1.10814522,0.46681708,1.12829180,0.46681708,-0.12829180,-0.00316947,0,0,1,69.64006278,88.65404884,59.88072635,81.21270479,0.53580032,0.41264543,1.56417789,0.50396815,2.06136792,2.00828488
4.42000000,1.00000000,0.50000000,0.46364761,1.10753176,0.45881708,1.12759980,0.45881708,-0.12759980,0.00483053,0,0,1,69.42724301,88.13061672,60.05892669,80.95639694,0.52552074,0.40628430,1.56975138,0.49397635,2.06137970,2.01956087
4.43000000,1.00000000,0.50000000,0.46364761,1.10692206,0.46681708,1.12691054,0.46681708,-0.12691054,-0.00316947,0,0,1,69.56319488,88.55619351,59.81463069,81.12306314,0.53580032,0.41264543,1.57543413,0.50396815,2.06132743,2.03082986
4.44000000,1.00000000,0.50000000,0.46364761,1.10631607,0.45882080,1.12622406,0.45882080,-0.12622406,0.00482681,0,0,0,69.35111468,88.03409813,59.99290497,80.86763242,0.52552551,0.40628726,1.58100085,0.49398097,2.06121251,2.04209151
4.45000000,1.00000000,0.50000000,0.46364761,1.10571377,0.46682080,1.12554038,0.46682080,-0.12554038,-0.00317319,0,0,1,69.48734443,88.45974971,59.74924021,81.03460981,0.53580511,0.41264838,1.58667671,0.50397281,2.06103378,2.05334550
4.46000000,1.00000000,0.50000000,0.46364761,1.10511512,0.45886980,1.12485954,0.45886980,-0.12485954,0.00477781,0,0,0,69.27686991,87.94141047,59.92649359,80.78113397,0.52558838,0.40632627,1.59223735,0.49404193,2.06079262,2.06459151
4.47000000,1.00000000,0.50000000,0.46364761,1.10452009,0.46686980,1.12418156,0.46686980,-0.12418156,-0.00322219,0,0,1,69.41342041,88.36717277,59.68344127,80.94842464,0.53586817,0.41268729,1.59790703,0.50403426,2.06048788,2.07582919
4.48000000,1.00000000,0.50000000,0.46364761,1.10392865,0.45886980,1.12350646,0.45886980,-0.12350646,0.00477781,0,0,1,69.20249289,87.84699484,59.86215532,80.69440575,0.52558838,0.40632627,1.60346096,0.49404193,2.06012095,2.08705826
4.49000000,1.00000000,0.50000000,0.46364761,1.10334076,0.46686980,1.12283427,0.46686980,-0.12283427,-0.00322219,0,0,1,69.33930566,88.27282054,59.61971550,80.86199362,0.53586817,0.41268729,1.60912382,0.50403426,2.05969071,2.09827836
4.50000000,1.00000000,0.50000000,0.46364761,1.10275640,0.45886980,1.12216501,0.45886980,-0.12216501,0.00477781,0,0,1,69.12900783,87.75371147,59.79858862,80.60871760,0.52558838,0.40632627,1.61467109,0.49404193,2.05919852,2.10948921
4.51000000,1.00000000,0.50000000,0.46364761,1.10217554,0.46686980,1.12149869,0.46686980,-0.12149869,-0.00322219,0,0,1,69.26607751,88.17959700,59.55675206,80.77659655,0.53586817,0.41268729,1.62032719,0.50403426,2.05864326,2.12069044
4.52000000,1.00000000,0.50000000,0.46364761,1.10159815,0.45890040,1.12083534,0.45890040,-0.12083534,0.00474721,0,0,0,69.05704643,87.66333223,59.73497961,80.52485297,0.52562765,0.40635064,1.62586829,0.49408000,2.05802630,2.13188180
4.53000000,1.00000000,0.50000000,0.46364761,1.10102420,0.46690040,1.12017497,0.46690040,-0.12017497,-0.00325279,0,0,1,69.19440083,88.08930138,59.49373137,80.69302315,0.53590754,0.41271159,1.63151811,0.50407263,2.05734653,2.14306291
4.54000000,1.00000000,0.50000000,0.46364761,1.10045365,0.45890040,1.11951759,0.45890040,-0.11951759,0.00474721,0,0,1,68.98530023,87.57225520,59.67291849,80.44119239,0.52562765,0.40635064,1.63705267,0.49408000,2.05660532,2.15423352
4.55000000,1.00000000,0.50000000,0.46364761,1.09988650,0.46690040,1.11886322,0.46690040,-0.11886322,-0.00325279,0,0,1,69.12290158,87.99827785,59.43225592,80.60964226,0.53590754,0.41271159,1.64269585,0.50407263,2.05580156,2.16539325
4.56000000,1.00000000,0.50000000,0.46364761,1.09932270,0.45891611,1.11821187,0.45891611,-0.11821187,0.00473150,0,0,0,68.91473405,87.48317293,59.61118126,80.35893173,0.52564780,0.40636314,1.64822415,0.49409954,2.05493661,2.17654186
4.57000000,1.00000000,0.50000000,0.46364761,1.09876223,0.46691611,1.11756355,0.46691611,-0.11756355,-0.00326850,0,0,1,69.05259457,87.90926015,59.37109289,80.52765907,0.53592776,0.41272406,1.65386097,0.50409233,2.05400938,2.18767897
4.58000000,1.00000000,0.50000000,0.46364761,1.09820507,0.45891725,1.11691827,0.45891725,-0.11691827,0.00473036,0,0,0,68.84469567,87.39429948,59.55054747,80.27726430,0.52564926,0.40636405,1.65938286,0.49410096,2.05302124,2.19880435
4.59000000,1.00000000,0.50000000,0.46364761,1.09765118,0.46691725,1.11627603,0.46691725,-0.11627603,-0.00326964,0,0,1,68.98279531,87.82043581,59.31102799,80.44626119,0.53592923,0.41272497,1.66501318,0.50409376,2.05197107,2.20991760
4.60000000,1.00000000,0.50000000,0.46364761,1.09710055,0.45897298,1.11563685,0.45897298,-0.11563685,0.00467463,0,0,0,68.77662907,87.30965206,59.48920218,80.19797885,0.52572077,0.40640842,1.67052948,0.49417030,2.05086025,2.22101853
4.61000000,1.00000000,0.50000000,0.46364761,1.09655316,0.46697298,1.11500073,0.46697298,-0.11500073,-0.00332537,0,0,1,68.91502206,87.73588326,59.25023300,80.36725115,0.53600094,0.41276921,1.67615412,0.50416365,2.04968769,2.23210671
4.62000000,1.00000000,0.50000000,0.46364761,1.09600896,0.45897298,1.11436767,0.45897298,-0.11436767,0.00467463,0,0,1,68.70819791,87.22278096,59.43001179,80.11818370,0.52572077,0.40640842,1.68166412,0.49417030,2.04845474,2.24318197
4.63000000,1.00000000,0.50000000,0.46364761,1.09546795,0.46697298,1.11373768,0.46697298,-0.11373768,-0.00332537,0,0,1,68.84682045,87.64905562,59.19159613,80.28771587,0.53600094,0.41276921,1.68728236,0.50416365,2.04716032,2.25424387
4.64000000,1.00000000,0.50000000,0.46364761,1.09493010,0.45897298,1.11311076,0.45897298,-0.11311076,0.00467463,0,0,1,68.64056473,87.13692288,59.37151163,80.03931906,0.52572077,0.40640842,1.69278612,0.49417030,2.04580581,2.26529226
4.65000000,1.00000000,0.50000000,0.46364761,1.09439539,0.46697298,1.11248691,0.46697298,-0.11248691,-0.00332537,0,0,1,68.77941294,87.56323896,59.13364200,80.20910665,0.53600094,0.41276921,1.69839802,0.50416365,2.04439010,2.27632668
4.66000000,1.00000000,0.50000000,0.46364761,1.09386379,0.45897298,1.11186614,0.45897298,-0.11186614,0.00467463,0,0,1,68.57371789,87.05206302,59.31369162,79.96137133,0.52572077,0.40640842,1.70389560,0.49417030,2.04291458,2.28734700
4.67000000,1.00000000,0.50000000,0.46364761,1.09333527,0.46697298,1.11124845,0.46697298,-0.11124845,-0.00332537,0,0,1,68.71278803,87.47841862,59.07636070,80.13141007,0.53600094,0.41276921,1.70950122,0.50416365,2.04137817,2.29835276
4.68000000,1.00000000,0.50000000,0.46364761,1.09280983,0.45902109,1.11063383,0.45902109,-0.11063383,0.00462652,0,0,0,68.50865547,86.97098103,59.25529259,79.88557671,0.52578250,0.40644673,1.71499335,0.49423016,2.03978221,2.30934384
4.69000000,1.00000000,0.50000000,0.46364761,1.09228744,0.46702109,1.11002228,0.46702109,-0.11002228,-0.00337348,0,0,1,68.64799531,87.39741674,59.01848386,80.05587192,0.53606286,0.41280741,1.72059343,0.50422399,2.03812564,2.32031975
4.70000000,1.00000000,0.50000000,0.46364761,1.09176807,0.45902109,1.10941381,0.45902109,-0.10941381,0.00462652,0,0,1,68.44334674,86.88807232,59.19880501,79.80942246,0.52578250,0.40644673,1.72607950,0.49423016,2.03640982,2.33128040
4.71000000,1.00000000,0.50000000,0.46364761,1.09125170,0.46702109,1.10880840,0.46702109,-0.10880840,-0.00337348,0,0,1,68.58290142,87.31454414,58.96252093,79.97996077,0.53606286,0.41280741,1.73167343,0.50422399,2.03463369,2.34222531
4.72000000,1.00000000,0.50000000,0.46364761,1.09073832,0.45902109,1.10820607,0.45902109,-0.10820607,0.00462652,0,0,1,68.37879142,86.80612005,59.14296908,79.73414672,0.52578250,0.40644673,1.73715349,0.49423016,2.03279860,2.35315438
4.73000000,1.00000000,0.50000000,0.46364761,1.09022790,0.46702109,1.10760679,0.46702109,-0.10760679,-0.00337348,0,0,1,68.51855760,87.23262647,58.90720285,79.90492433,0.53606286,0.41280741,1.74274133,0.50422399,2.03090350,2.36406711
4.74000000,1.00000000,0.50000000,0.46364761,1.08972042,0.45902165,1.10701058,0.45902165,-0.10701058,0.00462596,0,0,0,68.31499089,86.72514359,59.08776129,79.65975197,0.52578322,0.40644718,1.74821547,0.49423086,2.02894973,2.37496345
4.75000000,1.00000000,0.50000000,0.46364761,1.08921587,0.46702165,1.10641742,0.46702165,-0.10641742,-0.00337404,0,0,1,68.45496594,87.15168370,58.85250617,79.83076532,0.53606358,0.41280786,1.75379729,0.50422470,2.02693626,2.38584287
4.76000000,1.00000000,0.50000000,0.46364761,1.08871422,0.45906609,1.10582732,0.45906609,-0.10582732,0.00458152,0,0,0,68.25284069,86.64763632,59.03205228,79.58734707,0.52584024,0.40648256,1.75926616,0.49428615,2.02486443,2.39670533
4.77000000,1.00000000,0.50000000,0.46364761,1.08821545,0.46706609,1.10524026,0.46706609,-0.10524026,-0.00341848,0,0,1,68.39306819,87.07424735,58.79729320,79.75860118,0.53612077,0.41284314,1.76484263,0.50428043,2.02273318,2.40755030
4.78000000,1.00000000,0.50000000,0.46364761,1.08771955,0.45906609,1.10465623,0.45906609,-0.10465623,0.00458152,0,0,1,68.19048364,86.56847344,58.97811951,79.51463460,0.52584024,0.40648256,1.77030568,0.49428615,2.02054388,2.41837774
4.79000000,1.00000000,0.50000000,0.46364761,1.08722649,0.46706609,1.10407524,0.46706609,-0.10407524,-0.00341848,0,0,1,68.33091325,86.99511513,58.74385880,79.68611735,0.53612077,0.41284314,1.77587624,0.50428043,2.01829548,2.42918713
4.80000000,1.00000000,0.50000000,0.46364761,1.08673626,0.45906609,1.10349727,0.45906609,-0.10349727,0.00458152,0,0,1,68.12884014,86.49021643,58.92480390,79.44275419,0.52584024,0.40648256,1.78133353,0.49428615,2.01598934,2.43997844
4.81000000,1.00000000,0.50000000,0.46364761,1.08624884,0.46706609,1.10292233,0.46706609,-0.10292233,-0.00341848,0,0,1,68.26946894,86.91688766,58.69103533,79.61446225,0.53612077,0.41284314,1.78689825,0.50428043,2.01362441,2.45075113
4.82000000,1.00000000,0.50000000,0.46364761,1.08576421,0.45906651,1.10235039,0.45906651,-0.10235039,0.00458110,0,0,0,68.06790953,86.41287743,58.87208662,79.37170567,0.52584078,0.40648289,1.79234985,0.49428667,2.01120204,2.46150519
4.83000000,1.00000000,0.50000000,0.46364761,1.08528235,0.46706651,1.10178145,0.46706651,-0.10178145,-0.00341890,0,0,1,68.20873512,86.83957751,58.63880401,79.54363589,0.53612131,0.41284347,1.79790879,0.50428096,2.00872122,2.47224007
4.84000000,1.00000000,0.50000000,0.46364761,1.08480324,0.45910802,1.10121551,0.45910802,-0.10121551,0.00453959,0,0,0,68.00853043,86.33879045,58.81891099,79.30252717,0.52589405,0.40651594,1.80335532,0.49433833,2.00618326,2.48295578
4.85000000,1.00000000,0.50000000,0.46364761,1.08432687,0.46710802,1.10065256,0.46710802,-0.10065256,-0.00346041,0,0,1,68.14959366,86.76555442,58.58610033,79.47468446,0.53617474,0.41287644,1.80890912,0.50433303,2.00358716,2.49365175
4.86000000,1.00000000,0.50000000,0.46364761,1.08385322,0.45910802,1.10009258,0.45910802,-0.10009258,0.00453959,0,0,1,67.94897160,86.26317879,58.76740001,79.23307756,0.52589405,0.40651594,1.81435006,0.49433833,2.00093426,2.50432801
4.87000000,1.00000000,0.50000000,0.46364761,1.08338227,0.46710802,1.09953557,0.46710802,-0.09953557,-0.00346041,0,0,1,68.09022571,86.68996934,58.53506354,79.40545076,0.53617474,0.41287644,1.81989819,0.50433303,1.99822353,2.51498398
4.88000000,1.00000000,0.50000000,0.46364761,1.08291400,0.45910802,1.09898152,0.45910802,-0.09898152,0.00453959,0,0,1,67.89009019,86.18842715,58.71647493,79.16441787,0.52589405,0.40651594,1.82533362,0.49433833,1.99545632,2.52561971
4.89000000,1.00000000,0.50000000,0.46364761,1.08244840,0.46710802,1.09843041,0.46710802,-0.09843041,-0.00346041,0,0,1,68.03153259,86.61524341,58.48460688,79.33700402,0.53617474,0.41287644,1.83087615,0.50433303,1.99263163,2.53623460
4.90000000,1.00000000,0.50000000,0.46364761,1.08198545,0.45910802,1.09788225,0.45910802,-0.09788225,0.00453959,0,0,1,67.83187766,86.11452466,58.66612833,79.09653813,0.52589405,0.40651594,1.83630611,0.49433833,1.98975077,2.54682871
4.91000000,1.00000000,0.50000000,0.46364761,1.08152514,0.46710802,1.09733701,0.46710802,-0.09733701,-0.00346041,0,0,1,67.97350581,86.54136585,58.43472305,79.26933436,0.53617474,0.41287644,1.84184309,0.50433303,1.98681276,2.55740146
4.92000000,1.00000000,0.50000000,0.46364761,1.08106744,0.45914740,1.09679469,0.45914740,-0.09679469,0.00450020,0,0,0,67.77514375,86.04372390,58.61534111,79.03044049,0.52594458,0.40654730,1.84726819,0.49438734,1.98381891,2.56795289
4.93000000,1.00000000,0.50000000,0.46364761,1.08061234,0.46714740,1.09625528,0.46714740,-0.09625528,-0.00349980,0,0,1,67.91699683,86.47062371,58.38438533,79.20345167,0.53622542,0.41290771,1.85280023,0.50438243,1.98076824,2.57848242
4.94000000,1.00000000,0.50000000,0.46364761,1.08015983,0.45914740,1.09571877,0.45914740,-0.09571877,0.00450020,0,0,1,67.71824335,85.97148617,58.56613078,78.96409074,0.52594458,0.40654730,1.85821997,0.49438734,1.97766207,2.58899012
4.95000000,1.00000000,0.50000000,0.46364761,1.07970989,0.46714740,1.09518514,0.46714740,-0.09518514,-0.00349980,0,0,1,67.86027727,86.39840944,58.33562674,79.13730644,0.53622542,0.41290771,1.86374659,0.50438243,1.97449942,2.59947538
4.96000000,1.00000000,0.50000000,0.46364761,1.07926250,0.45914740,1.09465438,0.45914740,-0.09465438,0.00450020,0,0,1,67.66198721,85.90006637,58.51747766,78.89849226,0.52594458,0.40654730,1.86916104,0.49438734,1.97128160,2.60993828
4.97000000,1.00000000,0.50000000,0.46364761,1.07881765,0.46714740,1.09412649,0.46714740,-0.09412649,-0.00349980,0,0,1,67.80419962,86.32701245,58.28741997,79.07190980,0.53622542,0.41290771,1.87468229,0.50438243,1.96800764,2.62037823
4.98000000,1.00000000,0.50000000,0.46364761,1.07837532,0.45914740,1.09360145,0.45914740,-0.09360145,0.00450020,0,0,1,67.60636746,85.82945448,58.46937491,78.83363583,0.52594458,0.40654730,1.88009151,0.49438734,1.96467885,2.63079531
4.99000000,1.00000000,0.50000000,0.46364761,1.07793550,0.46714740,1.09307925,0.46714740,-0.09307925,-0.00349980,0,0,1,67.74875605,86.25642276,58.23975828,79.00725261,0.53622542,0.41290771,1.88560744,0.50438243,1.96129428,2.64118891
5.00000000,1.00000000,0.50000000,0.46364761,1.07749817,0.45918141,1.09255988,0.45918141,-0.09255988,0.00446620,0,0,0,67.55208045,85.76158818,58.42094512,78.77038315,0.52598821,0.40657437,1.89101195,0.49442965,1.95785521,2.65155913
